LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
120000.0,2,1,1,31,-1,-1,-1,-1,-1,-1
140000.0,2,2,2,31,0,0,0,0,0,0
70000.0,1,3,1,34,0,0,0,0,0,0
290000.0,1,1,2,32,-1,3,2,0,0,0
30000.0,2,2,1,60,1,-2,-2,-2,-2,-2
480000.0,2,1,1,52,-2,-2,-2,-2,-2,-2
50000.0,1,1,2,56,0,0,0,0,0,0
310000.0,2,2,2,25,-2,-2,-2,-2,-2,-2
30000.0,1,3,1,46,1,2,0,0,0,0
100000.0,2,1,2,24,-1,-1,2,-1,-1,2
300000.0,1,3,1,61,-1,-1,-2,-1,2,2
500000.0,1,1,1,51,1,2,2,0,0,0
70000.0,2,2,2,36,0,0,0,0,0,0
210000.0,2,2,1,42,-1,-1,-1,-2,-1,-1
80000.0,1,3,2,48,0,0,0,0,0,0
70000.0,1,1,2,38,2,-1,-1,-1,-1,-1
240000.0,1,1,2,35,-1,-1,-1,-1,-1,-1
20000.0,2,2,2,27,-1,2,-1,2,0,0
360000.0,2,1,1,34,-1,0,0,-1,0,-1
500000.0,2,1,1,30,0,0,-1,0,0,-1
130000.0,2,2,2,34,0,0,-2,-2,-1,-1
90000.0,2,3,1,34,0,0,2,0,0,0
70000.0,2,2,1,62,0,0,0,0,0,0
340000.0,2,1,1,27,0,0,-2,-1,-1,-1
150000.0,2,2,2,36,0,0,0,0,0,0
430000.0,1,2,1,38,-2,-2,-2,-2,-2,-2
130000.0,2,1,2,26,-1,-1,-1,-1,-1,-1
100000.0,2,2,1,35,0,0,0,0,0,0
40000.0,1,2,1,47,1,2,2,3,2,0
200000.0,1,2,1,35,1,-2,-2,-2,-2,-2
70000.0,2,2,1,41,2,3,3,3,3,2
500000.0,1,1,2,38,-2,-2,-2,-2,-1,0
490000.0,2,3,1,54,-1,-1,-1,-1,-1,-1
120000.0,2,2,1,47,0,0,0,0,0,0
70000.0,2,3,1,34,0,0,0,0,0,0
90000.0,1,2,2,25,0,0,0,0,0,0
20000.0,1,3,2,27,0,0,0,0,0,0
360000.0,2,1,1,36,1,-2,-2,-2,-2,-2
60000.0,2,2,1,30,2,0,0,0,0,0
380000.0,1,2,1,38,-2,-2,-2,-1,-1,-2
180000.0,2,3,0,45,-1,-1,-2,-2,-2,-2
320000.0,2,1,1,33,1,-2,-2,-1,-1,-1
370000.0,2,6,1,48,0,0,0,0,0,0
10000.0,1,1,2,26,0,0,0,0,0,0
150000.0,2,2,2,26,0,0,0,0,0,0
150000.0,2,1,1,55,-1,-1,-1,-2,-2,-2
170000.0,1,2,1,34,0,0,0,0,2,2
200000.0,1,3,1,41,0,0,0,0,0,0
300000.0,2,2,1,37,2,0,0,0,2,0
20000.0,1,2,2,24,1,2,-1,0,-1,-1
70000.0,2,2,1,33,0,0,0,0,0,0
50000.0,2,2,1,39,0,0,0,0,0,0
20000.0,2,2,2,51,-2,-2,-2,-2,-2,-2
180000.0,2,2,2,36,-1,-1,-1,-1,-1,-2
260000.0,2,2,1,48,1,-2,-2,-2,-2,-2
410000.0,1,2,1,36,-2,-2,-2,-2,-2,-2
440000.0,2,2,2,35,-1,0,0,-1,-1,-1
390000.0,2,2,1,43,2,2,2,0,0,0
20000.0,2,2,1,40,0,0,0,0,0,0
150000.0,2,2,1,45,-1,-1,-1,-2,-2,-2
200000.0,2,2,2,43,-2,-2,-2,-2,-2,-2
110000.0,2,3,1,40,0,0,0,0,0,0
230000.0,2,2,2,30,0,0,0,0,0,0
90000.0,2,2,2,26,2,2,2,2,0,0
50000.0,2,3,2,26,0,0,0,0,0,0
450000.0,2,1,2,33,-1,-1,-1,-1,-1,-1
380000.0,2,1,2,32,-1,-1,-1,-1,-1,-1
80000.0,2,2,1,26,0,0,0,0,0,0
360000.0,2,3,1,29,1,-2,-2,-2,-2,-2
360000.0,2,2,2,27,2,2,-2,-2,-2,-2
320000.0,1,1,3,32,-1,-1,-1,-1,-1,-1
500000.0,2,2,2,29,0,0,0,0,0,0
510000.0,1,1,1,41,-1,-1,-1,-1,-1,-1
170000.0,2,2,2,45,-1,-1,-1,-1,0,-1
280000.0,2,2,3,40,0,0,0,0,0,0
120000.0,1,3,1,46,0,0,0,0,0,0
50000.0,2,3,2,60,0,0,2,2,0,0
360000.0,2,1,1,37,-1,-1,-1,0,0,-1
150000.0,2,2,2,36,-1,-1,-2,-1,-1,-1
500000.0,2,1,1,33,-2,-2,-2,-2,-2,-2
60000.0,2,1,2,23,0,0,0,0,0,0
20000.0,1,2,2,23,0,0,0,0,0,0
160000.0,1,2,1,37,2,-1,-1,-1,-1,-1
120000.0,2,1,1,46,0,0,0,0,0,0
300000.0,2,2,1,40,1,-2,-2,-2,-1,-1
20000.0,1,2,1,42,0,0,0,0,0,0
10000.0,1,2,2,34,0,0,0,0,0,0
360000.0,2,1,1,55,-1,-1,-1,-1,-1,-1
20000.0,1,2,1,30,-1,-1,0,0,-1,-1
80000.0,1,1,1,25,0,0,2,2,0,0
200000.0,2,1,2,33,0,0,0,0,0,0
80000.0,2,2,1,39,0,0,0,0,0,0
400000.0,1,1,1,30,0,0,0,0,0,-2
150000.0,1,2,2,27,0,0,0,0,0,0
60000.0,1,2,1,44,0,0,0,0,0,0
10000.0,1,3,2,33,-1,-1,-1,-1,-1,-1
280000.0,2,1,2,30,0,0,0,0,0,0
40000.0,1,1,2,26,2,0,0,2,2,0
50000.0,1,2,2,32,0,0,0,0,0,0
50000.0,1,2,1,40,0,0,0,0,0,0
450000.0,2,2,1,43,-1,-1,-1,-1,-1,-1
250000.0,1,2,1,40,1,2,0,0,0,0
30000.0,2,3,1,40,2,2,2,0,0,0
370000.0,1,2,2,28,0,0,0,0,0,0
100000.0,2,2,2,24,-1,-1,-2,-2,-1,-1
50000.0,1,2,2,30,0,0,0,0,0,0
50000.0,1,3,3,58,0,0,0,0,0,0
120000.0,1,1,2,28,0,0,0,0,0,2
200000.0,2,1,1,38,-2,-2,-2,-1,2,-1
